# trial1, trial2, trial3, trial4, trial 5
3.000000000000000000e+00,3.000000000000000000e+00,2.111685276755754792e-01,-2.123340933626191862e-01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,8.545550951822907804e-01,-1.617348642643192225e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,9.412115874563822260e-01,1.001916529025748792e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,9.740504736575187339e-01,-4.805591508362277442e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.318417861469156405e-01,-3.768431127623237953e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.370176437895422206e-01,2.157430365359622293e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.765049378821587966e-01,4.289458185302328364e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.262750514528695245e-01,1.261942007774714325e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,5.244582055218149907e-02,1.024545604447753666e+00,1.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,6.461487844446237583e-01,1.180115794190697454e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.292063998822935211e-01,7.491111043456284702e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.822203346703828997e-01,-6.826798878871659371e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,5.893806632271854085e-01,1.835139809554578172e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.009523401031159340e-01,-1.446027734810548526e-01,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,2.079646411501113734e-01,8.846601725599820276e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,9.634244469881496631e-01,-1.014450122617173378e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.108819906536354871e-02,-1.951596856818567371e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,6.737213246614808249e-01,1.082438302737419145e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,7.916918729435907798e-01,-8.436861823196296628e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,9.403281564091817701e-01,-1.863666227804008577e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,8.028819118324079795e-01,2.294550739446629961e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,5.131369000272696379e-01,1.280020434286025965e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.476381199240412778e-01,-9.012526230696020768e-01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.751776934151902054e-01,-5.845252934919324961e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.066596465936930249e-01,-1.341445969295016249e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,7.869409646345592035e-01,-6.724526483350777850e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,9.279144640995145021e-01,1.695100109523292944e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,8.365832825979440113e-01,-3.357794277672417338e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.202210756496659316e-01,1.878401753944714536e-01,1.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,6.357660361934052151e-01,5.394692888280333554e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.715330599673078327e-01,-1.903518839169875632e+00,1.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,5.114413143344875845e-01,-1.261801821916362643e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,1.102836070073838215e-01,5.259591652717978544e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.480562254088150898e-01,-6.098280363506932700e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,8.428545853214440831e-01,6.513403134548995110e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,7.517990456769430008e-01,4.754790135628286785e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,9.447242026333424469e-01,5.817626946449304670e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,3.367423019552705510e-01,6.607546014445512261e-01,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.196875115852343185e-01,-2.326520752814466853e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,7.063754943928779451e-01,8.730391161967526736e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.646873994271484731e-01,4.204794320039645372e-01,1.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,1.590027167741464575e-01,-3.042851900170604473e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.703780007966616328e-01,4.148131841881022019e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.553225993969520324e-01,-1.420596653274161847e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,2.738647014196119445e-01,1.189475852032795045e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.099002739364071557e-01,-3.783515292995904833e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,6.806539475351665036e-01,8.295357944493070290e-02,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,7.083363992677698118e-01,-6.741245798990123106e-01,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,4.294882865485742940e-01,1.069545226480850486e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,5.077269447613345088e-01,-1.102387577997319609e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,3.542983788907935194e-01,5.840746733912830641e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.517219233531291733e-01,3.958189641827100647e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,1.733230211346548089e-01,8.980628539526449572e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.298691016114401631e-01,-3.273872161992241736e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.891853503471609521e-01,-3.543173376418949916e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,7.923464202246177646e-01,-5.179592534505962353e-01,0.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,3.034028736584624131e-01,9.569747079846351312e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,3.440354732942517701e-01,-2.055486621231767064e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,7.248215215108049225e-01,8.691215905658814522e-01,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,4.084958362878764460e-01,2.060842756956679511e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,6.703822872869108496e-01,-1.952684594840847776e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,3.714176642835835818e-01,-1.802363378398732369e-02,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.403557699051038998e-02,-1.045345891914339020e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,7.202891389147395573e-01,-2.672705498079613329e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.573331349532168577e-01,-4.752991489283810433e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,3.219309906258573939e-01,-5.008704254132780864e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,4.098613807572305534e-01,-1.148133140372048722e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,5.592873154191628782e-01,9.811866399629309843e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.625120031424354572e-01,-1.425901493201681136e+00,1.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,1.331099215192451668e-01,2.932234411905239660e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.993901851955091065e-01,-7.613731603059509245e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,3.512079351123823523e-01,-7.527922745586064224e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.362198165215017243e-01,-6.564751121425803637e-01,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,2.122109799194497048e-01,1.605651684921889588e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,7.770600326361557508e-01,-5.084749792375180544e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.737814756063678079e-01,1.134103837568075784e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.247907906756802632e-01,1.180534709326048981e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.312668798476583021e-02,-1.770849794703833524e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,4.324862031838455634e-01,5.645415802301681496e-02,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,4.090000260458123149e-01,3.970225140916129880e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,7.593139839685172365e-01,7.235276766743438392e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.197070127747954515e-01,1.431246020698373922e+00,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,2.735252916233004150e-01,-1.925344810789797467e+00,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,8.144167650336469055e-01,1.451438477812475814e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.091446676038337893e-01,-5.617461655363115147e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,1.789498252246606302e-01,-2.625792762349808407e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.192380618172974582e-01,-2.113891774383391375e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,7.857193644152200562e-01,-2.188088553282359072e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.051666508032499170e-01,3.491405675501811356e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.185472474721748215e-01,-3.909088318119010967e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,8.915832578935812824e-01,-2.296167717356069338e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.247290703353714170e-01,4.753343425193841676e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.550471412479062838e-01,1.202023336317096458e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.650217808348714899e-01,2.654046785023152499e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,7.773978096637977897e-01,9.664179314472919335e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.414402301277615459e-01,2.082853362177771173e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.274648287896695820e-02,-1.121364058637827205e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,5.360756466191096692e-01,7.712895422337747720e-01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,6.654387619677506471e-01,-1.814700396051893039e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,2.613674466426521015e-01,-5.256660056420122684e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,3.730948052147461391e-01,5.813003855921685670e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,9.552185868407414571e-02,-1.357022688370885577e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.882140724640230633e-02,-1.909351218809177408e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,7.704559129183592425e-01,3.083408993451072222e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,8.046554113616822823e-01,-1.404217340649257517e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.426805426999012250e-01,1.062809483388366810e-01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,9.668432995642818328e-01,1.551071833819606671e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,9.302257486140664833e-01,1.307038341751776689e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.780704712780798671e-01,-2.803314520734620507e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.844950720533168553e-01,-1.105469591960843434e-01,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,1.614569982911703283e-01,-2.133533032720089651e-01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,9.060077927362699679e-01,1.485475380471390938e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,3.890995331313982231e-01,-8.283968354293176628e-02,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,2.641447596736612446e-02,1.403863055254828573e+00,0.000000000000000000e+00
6.000000000000000000e+00,2.000000000000000000e+00,7.130410321973310595e-01,7.754106690928561640e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,4.983192600160637475e-01,3.308738581989831284e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,9.817899064550631438e-01,8.302948831823333542e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,1.135679383362091510e-01,5.057510417226254162e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,5.499847248072299299e-01,-1.547661675225035394e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,7.638260289867491171e-01,1.215032295993030420e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,3.503665151746298001e-01,1.539449832718047917e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,8.867879866827554913e-01,-1.885803351858208743e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00,5.577501155104931385e-01,-4.089733582395573830e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,7.334688579938419828e-01,-5.424561938933452065e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,9.746098468369408518e-01,-1.886005442160189505e+00,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,2.365087276072755929e-01,6.923644991920968605e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.159891477850321984e-01,-1.178167406000578676e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,1.433745537936204073e-02,1.740856537678989291e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,1.993134847997769521e-01,-1.651125523310423976e-02,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,9.974029388433698351e-01,-1.020098812402891131e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.002515246381511016e-01,1.169322632429593140e-01,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,3.039791781550940097e-01,1.410379459110644218e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,5.104787384121729499e-01,8.952890868780292166e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,1.355329808077698761e-02,-1.715198074811770557e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,1.361575956352447658e-01,-6.799157598847961614e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.195700142225803786e-01,3.918935984741730438e-01,1.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,3.599025538314196693e-01,-7.345811232067295249e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.201235640857468256e-01,-4.137207128059704475e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,3.511406348424177537e-01,-8.006143400281996447e-01,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,2.878709106970541720e-01,-9.107104651041797450e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.690004458744398974e-01,-7.657296045087839120e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,9.729784637239928813e-01,9.916338063844073458e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.876897034347024817e-01,2.969753058943377932e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,7.089829444114889023e-01,1.152229339062151858e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,4.625616925612381358e-01,1.187460842933891980e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,8.499667017143081038e-01,-2.868680743926707577e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,2.291285314524130756e-01,-8.653165438835929146e-01,0.000000000000000000e+00
5.000000000000000000e+00,4.000000000000000000e+00,6.357696064348286047e-01,-1.964959553006695725e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,2.454769966585522711e-01,4.739367497941731622e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.000000000000000000e+00,8.305131890690977681e-01,-2.938055622818818158e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,2.737945161727258769e-01,1.727631370466698124e+00,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,4.675697288021524178e-01,-1.356708227714653381e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,7.806915373499406785e-01,1.057861397081607979e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,7.128179551256103030e-01,-1.887605743906156208e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.297978718258268938e-01,-3.413340105836660254e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.981263002716704191e-01,-1.056626627523219009e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,5.674443385157326158e-01,-6.908235368514512587e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.034569440752779013e-01,5.366988306129577557e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.767980464534204321e-01,5.869211231657043282e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,1.742964817100389752e-01,7.354081867562659580e-01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.985434915873464323e-01,-2.674048628489996693e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.853744028104616470e-01,-5.164967612986011147e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.020218640106524743e-01,-1.385617258852300249e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.499368674567775228e-01,-1.585074504964099518e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.460499047237585613e-01,4.697116265656929301e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.935767358458633236e-01,2.205702758636972849e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,5.033936044816493816e-01,1.059148413075250872e+00,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,9.246878463471863707e-01,1.036531836900170950e-03,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,8.238677496551383150e-03,-4.805619175983854574e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.615879963760279203e-01,-7.337136446688211633e-01,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,3.412542606114323807e-01,1.358295913004679445e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,3.785457049644610494e-01,-7.107442468434671534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.872414334117278756e-01,-8.137858560739187619e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.754036157336535728e-01,-8.501271796892034827e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,1.306904836211223442e-01,1.436609447062022538e+00,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,3.030233189312852016e-01,-5.962969286382970857e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,8.412292532411513868e-02,1.031773785895909956e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.011699907899502371e-01,-6.689799538342966478e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.141080632156844299e-02,9.814127230073288466e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,6.290347758290563140e-01,1.704152296611025769e-02,1.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,7.090301080106612419e-01,1.052561549449191336e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,6.511258932033082703e-01,-2.872425235084543477e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,7.378753667429718277e-01,-2.487960634308473029e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.000000000000000000e+00,9.092095000839152119e-01,-8.113033690708268963e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,9.454116625168743626e-01,1.964885751318929508e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.104124338208178457e-01,7.474597467750776492e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,4.423159748613147979e-02,-1.156418866200542572e+00,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,3.023332205402804451e-01,2.592615397630849916e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,4.096732777076643739e-01,2.748018898328076220e-01,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,2.714522367066151132e-01,5.474800089565473593e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.858326646144037531e-01,-4.402095174780999987e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.593556031853067712e-02,-4.944122098964081058e-01,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,1.768004468811618102e-01,-6.342728095089348317e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,3.286348355979578084e-01,-4.645994545930495212e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,2.103843064659757234e-01,9.540499997323384496e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.155761824772257418e-01,5.853880938256602606e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,4.727762224475949848e-01,5.747298492582252338e-01,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,9.924199480459896527e-01,-2.119071155566202846e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,8.278582988324577618e-01,3.947501532343284381e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,8.185459676126999318e-01,1.014892518302527469e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,6.852208673362151226e-01,1.311205527240952629e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,8.966354878265065942e-01,4.995264630203886114e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,5.419730144509515846e-02,6.341964370606739676e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,7.858704299206478172e-01,5.623039390599569032e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.713758812033667756e-01,9.804691418748564535e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,9.695151714633901685e-01,9.515180544912305027e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.640678315007243038e-01,8.517118594375272522e-01,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,9.162671408390858918e-01,-1.596161097621167757e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,7.807509782643445861e-01,9.581028653974582587e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.082137619988722710e-01,-2.497517348824977723e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,6.640307901782438460e-02,-1.428523290946114854e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,5.552626043586089688e-01,5.907701248946330974e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.559680214108998486e-01,-1.266132864276015901e+00,1.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,2.369328674540960300e-02,5.028993406962964929e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,9.135840047559347088e-01,1.554155352553751479e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.836944091188390304e-01,-3.401040408252082314e-01,1.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.850104416112932970e-01,1.739875066558726480e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,5.513344037776283235e-01,-1.699304291426963487e-01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.419709907678548433e-01,-7.002678512747010364e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.584493145171408601e-01,3.964706293611588994e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,8.855601305549529734e-01,2.936725154128650428e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.893166736384778615e-01,2.722682896146139120e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.718749810725557214e-01,-1.255773244380008258e+00,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,4.048225872587228880e-01,1.957584068819793632e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.111815332232194642e-02,9.892256125268898970e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,6.404646260860091811e-02,7.291755263764242156e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.311072347752650469e-01,6.728742323461932573e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,1.696105372833411895e-01,4.760931465703047150e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.649597029151268490e-01,-5.581120476335021952e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,3.491333852136848659e-01,-3.358201205809200118e+00,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,9.771358964024914329e-01,6.447416981043017081e-01,0.000000000000000000e+00
